article,word_count,non_stopword_count,non_stopword_percentage,stopword_count,stopword_percentage,avg_word_length,avg_sent_length,paragraph_count,common_words,readability_score
Soup,2056,1422,0.6916342412451362,634,0.30836575875486383,4.304961089494164,131.9512195121951,42,"[('soup', 98), ('soups', 33), ('made', 16), ('chicken', 9), ('fruit', 9), ('fish', 9), ('cold', 8), ('thick', 7), ('vegetable', 7), ('usually', 6)]",59.23
Taipei,3080,2342,0.7603896103896104,738,0.2396103896103896,4.501948051948052,268.70588235294116,96,"[('taipei', 99), ('city', 53), ('taiwan', 32), ('national', 22), ('university', 22), ('museum', 13), ('usa', 13), ('chinese', 12), ('system', 11), ('government', 9)]",41.23
Baruch_Spinoza,3949,2467,0.6247151177513295,1482,0.37528488224867057,4.664218789566979,146.95973154362417,46,"[('spinoza', 82), ('god', 16), ('nature', 15), ('substance', 15), ('philosophy', 14), ('de', 11), ('one', 11), ('work', 11), ('also', 10), ('substances', 9)]",50.26
Medieval_music,5990,3803,0.6348914858096828,2187,0.3651085141903172,4.623706176961603,176.6972972972973,102,"[('music', 81), ('medieval', 33), ('century', 31), ('chant', 29), ('de', 28), ('one', 25), ('rhythmic', 23), ('ars', 22), ('notation', 20), ('period', 20)]",44.78
Behistun_Inscription,1817,1114,0.6130985140341222,703,0.3869014859658778,4.484314804623005,156.5483870967742,33,"[('inscription', 27), ('persian', 17), ('text', 15), ('darius', 12), ('rawlinson', 11), ('old', 10), ('three', 8), ('babylonian', 8), ('languages', 7), ('king', 7)]",57.2
"Houston,_Texas",7988,5573,0.6976715072608913,2415,0.30232849273910867,4.614421632448673,155.98214285714286,167,"[('houston', 204), ('city', 111), ('texas', 48), ('percent', 37), ('centre', 34), ('area', 27), ('downtown', 27), ('states', 25), ('united', 24), ('largest', 21)]",53.31
Crime,4285,2728,0.6366394399066511,1557,0.3633605600933489,4.525087514585764,169.54744525547446,57,"[('law', 70), ('crime', 54), ('crimes', 26), ('state', 21), ('criminal', 19), ('laws', 19), ('theory', 18), ('may', 16), ('see', 13), ('social', 12)]",44.58
Attila_the_Hun,5071,3113,0.613882863340564,1958,0.38611713665943603,4.366988759613489,173.35714285714286,71,"[('attila', 86), ('huns', 28), ('empire', 20), ('roman', 20), ('hun', 18), ('priscus', 16), ('danube', 12), ('king', 10), ('bleda', 10), ('time', 10)]",52.94
Lunar_eclipse,1379,885,0.6417693981145758,494,0.3582306018854242,4.3081943437273384,164.5681818181818,35,"[('eclipse', 55), ('lunar', 32), ('moon', 31), ('earth', 19), ('total', 14), ('shadow', 12), ('umbra', 12), ('eclipses', 11), ('may', 7), ('penumbral', 6)]",66.57
Game_theory,3993,2592,0.6491359879789632,1401,0.35086401202103684,4.651389932381668,140.75903614457832,102,"[('game', 102), ('games', 60), ('theory', 52), ('player', 38), ('players', 32), ('strategies', 20), ('information', 20), ('nash', 17), ('equilibrium', 17), ('used', 15)]",42.92
Alternative_rock,4027,2750,0.6828904891979141,1277,0.31710951080208594,4.624782716662528,188.34166666666667,51,"[('rock', 98), ('alternative', 89), ('music', 42), ('bands', 40), ('indie', 32), ('pop', 27), ('punk', 19), ('mainstream', 17), ('success', 17), ('genre', 15)]",43.06
Baboon,1551,1042,0.6718246292714378,509,0.32817537072856223,4.618310767246937,133.734375,47,"[('baboon', 42), ('papio', 23), ('baboons', 18), ('hamadryas', 15), ('species', 13), ('males', 13), ('females', 13), ('young', 9), ('found', 7), ('olive', 6)]",53.51
M6_motorway,2720,2027,0.7452205882352941,693,0.25477941176470587,4.45735294117647,274.5223880597015,64,"[('motorway', 48), ('road', 21), ('birmingham', 17), ('services', 16), ('north', 15), ('toll', 15), ('west', 13), ('carlisle', 12), ('statutory', 12), ('instrument', 12)]",50.6
Japan,8118,5568,0.6858832224685883,2550,0.31411677753141165,4.64190687361419,138.85403726708074,179,"[('japan', 172), ('japanese', 69), ('world', 35), ('largest', 32), ('war', 23), ('enlarge', 22), ('also', 21), ('tokyo', 20), ('emperor', 20), ('period', 19)]",52.8
Vietnam,6435,4422,0.6871794871794872,2013,0.3128205128205128,4.6789432789432785,134.47407407407408,93,"[('vietnam', 127), ('vietnamese', 53), ('people', 28), ('government', 25), ('also', 21), ('north', 18), ('million', 18), ('provinces', 17), ('country', 16), ('south', 16)]",54.52
History_of_South_Africa,11259,7397,0.6569855226929567,3862,0.34301447730704326,4.687894129141132,155.50746268656715,197,"[('south', 150), ('africa', 124), ('british', 70), ('war', 63), ('cape', 57), ('african', 51), ('world', 42), ('first', 39), ('boers', 28), ('dutch', 27)]",56.08
Mario,6379,4208,0.6596645242200972,2171,0.3403354757799028,4.221351308982599,143.06666666666666,82,"[('mario', 325), ('super', 93), ('games', 53), ('game', 46), ('series', 26), ('nintendo', 25), ('baby', 25), ('luigi', 24), ('yoshi', 20), ('metal', 19)]",68.1
Mekong,793,494,0.6229508196721312,299,0.3770491803278688,4.51828499369483,152.85714285714286,23,"[('mekong', 19), ('river', 14), ('french', 7), ('vietnam', 5), ('cambodia', 4), ('expedition', 4), ('near', 4), ('century', 4), ('first', 4), ('enlarge', 3)]",59.33
M-10001,722,469,0.649584487534626,253,0.35041551246537395,4.367036011080333,179.38095238095238,19,"[('train', 11), ('car', 8), ('hp', 7), ('engine', 7), ('kw', 6), ('service', 6), ('portland', 6), ('power', 5), ('city', 5), ('wyoming', 4)]",58.01
HD_28185_b,629,452,0.7186009538950715,177,0.28139904610492844,4.340222575516693,144.75,21,"[('hd', 13), ('planet', 10), ('star', 10), ('b', 9), ('mass', 7), ('orbit', 7), ('extrasolar', 5), ('habitable', 5), ('planets', 4), ('discovery', 4)]",56.96
Granite,2101,1388,0.6606377915278439,713,0.3393622084721561,4.64588291289862,140.2289156626506,69,"[('granite', 72), ('rock', 13), ('granites', 12), ('rocks', 12), ('crust', 9), ('formed', 7), ('magma', 7), ('plagioclase', 6), ('origin', 6), ('classification', 6)]",53.92
Hymenoptera,635,422,0.6645669291338583,213,0.3354330708661417,4.858267716535433,132.0,24,"[('hymenoptera', 6), ('apocrita', 5), ('sex', 5), ('many', 4), ('called', 4), ('develop', 4), ('see', 4), ('suborder', 4), ('insects', 3), ('symphyta', 3)]",44.95
Sodium_sulfate,1748,1302,0.7448512585812357,446,0.2551487414187643,4.064073226544623,207.86,53,"[('sodium', 36), ('sulfate', 29), ('na', 23), ('decahydrate', 14), ('salt', 11), ('anhydrous', 11), ('aq', 9), ('form', 8), ('solubility', 8), ('acid', 8)]",44.75
Dundee_United_F.C.,3839,2879,0.749934878874707,960,0.25006512112529306,4.451940609533732,216.65656565656565,97,"[('scotland', 89), ('united', 46), ('club', 42), ('dundee', 40), ('colours', 35), ('team', 34), ('scottish', 27), ('cup', 23), ('league', 22), ('first', 20)]",49.38
Soil_pH,2341,1587,0.6779154207603588,754,0.3220845792396412,4.405809483126869,138.38888888888889,39,"[('soil', 67), ('ph', 47), ('solution', 18), ('alkaline', 15), ('water', 12), ('acidic', 12), ('soils', 12), ('ca', 11), ('also', 11), ('conditions', 10)]",52.8
Sputnik_1,1242,835,0.6723027375201288,407,0.3276972624798712,4.611111111111111,181.66666666666666,27,"[('sputnik', 23), ('satellite', 22), ('orbit', 10), ('first', 9), ('space', 8), ('earth', 8), ('launch', 7), ('km', 7), ('radio', 7), ('sphere', 5)]",52.9
Mormon_Trail,4909,3265,0.6651049093501732,1644,0.33489509064982687,4.426563454878794,151.71186440677965,56,"[('west', 48), ('trail', 40), ('miles', 40), ('company', 35), ('river', 33), ('emigrants', 33), ('mormon', 27), ('saints', 27), ('young', 18), ('valley', 18)]",58.21
The_X-Files,5483,3913,0.7136604048878351,1570,0.2863395951121649,4.250592741200073,193.81632653061226,119,"[('season', 57), ('show', 40), ('episode', 33), ('episodes', 29), ('also', 28), ('two', 21), ('first', 20), ('mulder', 20), ('series', 18), ('carter', 16)]",53.24
Economy_of_Scotland,3792,2515,0.6632383966244726,1277,0.3367616033755274,4.815664556962025,178.72727272727272,90,"[('scotland', 91), ('scottish', 32), ('bank', 23), ('services', 18), ('economy', 16), ('edinburgh', 16), ('largest', 16), ('financial', 14), ('industry', 14), ('uk', 13)]",38.66
Geography_of_Ireland,3522,2327,0.6607041453719478,1195,0.33929585462805223,4.447473026689381,142.05633802816902,76,"[('ireland', 60), ('county', 46), ('island', 26), ('mountains', 22), ('river', 20), ('lough', 16), ('coast', 16), ('irish', 15), ('north', 14), ('donegal', 13)]",59.74
Chiltern_Hills,611,440,0.7201309328968903,171,0.27986906710310966,4.685761047463175,200.11764705882354,18,"[('chiltern', 11), ('river', 7), ('chilterns', 6), ('hills', 5), ('area', 5), ('near', 4), ('also', 4), ('hill', 4), ('wendover', 4), ('great', 3)]",53.34
Cat's_Eye_Nebula,2154,1384,0.6425255338904364,770,0.3574744661095636,4.82497678737233,157.16455696202533,60,"[('nebula', 34), ('star', 22), ('ngc', 19), ('observations', 17), ('planetary', 15), ('material', 12), ('may', 11), ('ejected', 11), ('nebulae', 10), ('central', 10)]",44.54
Bass_(fish),520,389,0.7480769230769231,131,0.2519230769230769,4.411538461538462,124.0909090909091,15,"[('bass', 25), ('largemouth', 6), ('basses', 5), ('family', 5), ('also', 5), ('known', 5), ('species', 4), ('sea', 4), ('fish', 3), ('striped', 3)]",64.81
Amazon_parrot,660,530,0.803030303030303,130,0.19696969696969696,4.9772727272727275,234.0,27,"[('parrot', 47), ('amazona', 11), ('species', 6), ('amazons', 5), ('parrots', 4), ('genus', 4), ('amazon', 3), ('puerto', 3), ('rican', 3), ('vittata', 3)]",44.51
Józef_Piłsudski,8191,5330,0.6507141985105603,2861,0.3492858014894396,4.654254669759492,181.384,93,"[('piłsudski', 174), ('polish', 81), ('poland', 72), ('war', 35), ('government', 31), ('military', 27), ('would', 27), ('russian', 26), ('józef', 24), ('warsaw', 23)]",36.63
Ozone_depletion,7362,4781,0.6494159195870687,2581,0.35058408041293126,4.706873132301006,173.4364406779661,117,"[('ozone', 209), ('stratosphere', 50), ('depletion', 46), ('hole', 42), ('antarctic', 30), ('cfcs', 27), ('stratospheric', 26), ('oxygen', 25), ('chlorine', 24), ('uv', 20)]",47.12
History_of_democracy,4542,2843,0.6259357111404668,1699,0.37406428885953324,4.607001321003963,159.18354430379748,68,"[('democracy', 29), ('bc', 19), ('century', 18), ('king', 17), ('political', 16), ('democratic', 15), ('power', 15), ('people', 15), ('world', 14), ('republic', 12)]",47.62
El_Aaiún,351,228,0.6495726495726496,123,0.3504273504273504,4.643874643874644,127.0,12,"[('city', 7), ('morocco', 4), ('el', 3), ('arabic', 3), ('western', 3), ('sahara', 3), ('name', 3), ('aaiún', 2), ('wikipedia', 2), ('laâyoune', 2)]",54.02
Ronald_Reagan,14104,9479,0.672078842881452,4625,0.3279211571185479,4.546937039137833,153.596,222,"[('reagan', 318), ('president', 81), ('ronald', 49), ('soviet', 34), ('states', 33), ('also', 29), ('presidential', 28), ('united', 27), ('first', 27), ('war', 27)]",51.48
Parthenon,3225,1903,0.590077519379845,1322,0.409922480620155,4.595968992248062,133.15151515151516,52,"[('parthenon', 47), ('temple', 22), ('sculptures', 19), ('acropolis', 17), ('athens', 15), ('building', 15), ('museum', 13), ('metopes', 13), ('greek', 12), ('athena', 12)]",60.75
Binary_star,5483,3273,0.5969359839503922,2210,0.4030640160496079,4.486230165967536,142.94146341463414,95,"[('star', 102), ('binary', 97), ('stars', 76), ('binaries', 54), ('system', 48), ('mass', 28), ('two', 27), ('eclipsing', 27), ('orbit', 24), ('determined', 21)]",48.03
Hurricane_Dennis,2546,1794,0.7046347211311862,752,0.2953652788688138,4.446582875098193,158.3409090909091,48,"[('hurricane', 52), ('dennis', 44), ('storm', 32), ('july', 24), ('cuba', 17), ('florida', 17), ('category', 13), ('landfall', 12), ('states', 12), ('mph', 11)]",51.18
Lake_Malawi,1277,838,0.6562255285826155,439,0.3437744714173845,4.646045418950665,150.5531914893617,38,"[('lake', 46), ('malawi', 22), ('islands', 13), ('likoma', 12), ('mozambique', 9), ('area', 9), ('chizumulu', 8), ('tanzania', 7), ('water', 5), ('british', 5)]",58.11
Federated_States_of_Micronesia,1489,1036,0.6957689724647415,453,0.30423102753525855,4.627938213566152,143.40350877192984,44,"[('micronesia', 23), ('states', 22), ('federated', 14), ('islands', 13), ('united', 9), ('four', 7), ('us', 6), ('pohnpei', 6), ('state', 5), ('president', 5)]",43.73
List_of_popes,7085,6205,0.8757939308398024,880,0.12420606916019761,4.723782639378969,387.45631067961165,53,"[('romanus', 267), ('episcopus', 265), ('papa', 232), ('italy', 95), ('saint', 76), ('rome', 69), ('pope', 60), ('december', 59), ('july', 49), ('april', 48)]",19.0
Yellowstone_National_Park,5263,3411,0.6481094432832984,1852,0.3518905567167015,4.612008360250807,147.5025641025641,70,"[('park', 83), ('yellowstone', 78), ('national', 29), ('river', 23), ('geyser', 21), ('caldera', 18), ('bison', 17), ('enlarge', 17), ('years', 16), ('montana', 15)]",58.42
Leaning_Tower_of_Pisa,1511,1001,0.6624751819986764,510,0.3375248180013236,4.243547319655857,137.859649122807,32,"[('tower', 36), ('pisa', 16), ('weight', 10), ('leaning', 9), ('bell', 9), ('construction', 8), ('base', 7), ('cast', 7), ('kg', 7), ('lb', 7)]",63.09
Entropy,6387,3926,0.6146860811022389,2461,0.38531391889776107,4.432910599655551,166.67317073170733,139,"[('entropy', 182), ('system', 105), ('energy', 63), ('heat', 43), ('thermodynamic', 34), ('thermodynamics', 31), ('change', 26), ('temperature', 26), ('measure', 26), ('work', 24)]",37.74
Welding,6490,4305,0.6633281972265023,2185,0.3366718027734977,4.7016949152542376,148.89669421487602,92,"[('welding', 267), ('arc', 91), ('used', 52), ('weld', 48), ('metal', 44), ('process', 42), ('material', 41), ('gas', 32), ('processes', 32), ('electrode', 25)]",48.43
M1_motorway,1956,1505,0.7694274028629857,451,0.2305725971370143,4.316973415132924,474.7931034482759,49,"[('motorway', 42), ('junction', 29), ('south', 20), ('leeds', 19), ('services', 13), ('north', 12), ('sheffield', 10), ('section', 10), ('east', 10), ('junctions', 10)]",38.22
Paul_McCartney,14190,9339,0.6581395348837209,4851,0.34186046511627904,4.19584214235377,158.89532293986636,228,"[('mccartney', 362), ('paul', 72), ('beatles', 67), ('lennon', 61), ('later', 45), ('released', 40), ('album', 40), ('songs', 36), ('also', 34), ('liverpool', 33)]",55.78
Writing,1925,1221,0.6342857142857142,704,0.3657142857142857,4.744415584415584,133.9,71,"[('writing', 38), ('script', 19), ('language', 16), ('system', 14), ('alphabet', 14), ('systems', 13), ('bc', 10), ('represent', 9), ('may', 8), ('logographic', 8)]",43.02
Human_abdomen,1738,1082,0.622554660529344,656,0.37744533947065595,4.486766398158803,121.05194805194805,38,"[('abdomen', 26), ('lower', 15), ('abdominal', 14), ('muscle', 11), ('organs', 11), ('right', 10), ('human', 9), ('abdominis', 9), ('upper', 9), ('linea', 8)]",52.39
Battle_of_Rennell_Island,3255,2258,0.6937019969278034,997,0.3062980030721966,4.508448540706605,184.0,44,"[('japanese', 49), ('guadalcanal', 39), ('chicago', 25), ('forces', 25), ('task', 22), ('january', 21), ('force', 19), ('allied', 19), ('battle', 18), ('giffen', 18)]",59.03
Tim_Berners-Lee,1357,879,0.6477523949889462,478,0.3522476050110538,4.377302873986736,136.1509433962264,29,"[('web', 26), ('world', 12), ('first', 12), ('wide', 11), ('computer', 11), ('science', 6), ('also', 6), ('built', 5), ('university', 5), ('poole', 5)]",60.24
20th_century,2676,1922,0.7182361733931241,754,0.28176382660687593,4.610612855007473,173.48275862068965,36,"[('bc', 44), ('century', 33), ('world', 22), ('war', 21), ('many', 13), ('new', 11), ('united', 9), ('states', 9), ('became', 8), ('led', 8)]",46.0
Hawfinch,326,227,0.696319018404908,99,0.30368098159509205,4.693251533742331,104.83333333333333,19,"[('coccothraustes', 6), ('bird', 4), ('hawfinch', 3), ('mainly', 3), ('large', 3), ('wikipedia', 2), ('birds', 2), ('family', 2), ('fringillidae', 2), ('species', 2)]",66.64
Henry_James,7120,4673,0.6563202247191011,2447,0.3436797752808989,4.452668539325843,171.15695067264573,116,"[('james', 140), ('henry', 27), ('novels', 22), ('fiction', 22), ('american', 22), ('novel', 21), ('story', 20), ('new', 18), ('published', 17), ('many', 16)]",46.91
Badger,1586,1000,0.6305170239596469,586,0.3694829760403531,4.32156368221942,129.8923076923077,36,"[('badger', 61), ('badgers', 22), ('dog', 16), ('family', 8), ('subfamily', 6), ('name', 6), ('american', 5), ('melogale', 5), ('also', 5), ('mustelidae', 4)]",60.75
Milkshake,816,559,0.6850490196078431,257,0.31495098039215685,4.422794117647059,142.1290322580645,20,"[('milkshake', 21), ('milk', 10), ('g', 9), ('ice', 7), ('cream', 7), ('malted', 7), ('united', 6), ('made', 6), ('common', 5), ('milkshakes', 5)]",61.26
Stage_(theatre),1735,1042,0.6005763688760807,693,0.3994236311239193,4.438616714697407,122.28947368421052,40,"[('stage', 61), ('audience', 34), ('proscenium', 19), ('theatre', 17), ('may', 14), ('stages', 12), ('space', 11), ('sides', 10), ('used', 10), ('left', 10)]",60.45
"Frederick_II,_Holy_Roman_Emperor",5781,3563,0.6163293547829095,2218,0.3836706452170905,4.36654558034942,160.6578947368421,77,"[('frederick', 96), ('emperor', 34), ('sicily', 32), ('king', 24), ('ii', 21), ('pope', 20), ('jerusalem', 19), ('germany', 19), ('time', 18), ('son', 16)]",55.68
Jerusalem,6087,4219,0.6931164777394447,1868,0.30688352226055526,4.524889107934944,178.84816753926702,151,"[('jerusalem', 144), ('city', 94), ('israel', 46), ('capital', 21), ('east', 20), ('israeli', 20), ('jewish', 19), ('centre', 19), ('hebrew', 16), ('temple', 16)]",56.29
Second_Boer_War,5649,3623,0.6413524517613737,2026,0.3586475482386263,4.592671269251195,151.2048780487805,101,"[('british', 84), ('war', 66), ('boer', 56), ('boers', 34), ('south', 28), ('transvaal', 24), ('troops', 22), ('forces', 22), ('africa', 17), ('orange', 16)]",57.1
Missouri_River,1823,1311,0.7191442676906199,512,0.28085573230938016,4.448710916072408,175.10714285714286,46,"[('river', 83), ('missouri', 49), ('north', 15), ('iowa', 13), ('dakota', 12), ('nebraska', 11), ('mississippi', 11), ('montana', 10), ('kansas', 9), ('creek', 9)]",56.79
Iodine,3226,2301,0.7132672039677619,925,0.28673279603223806,4.320520768753875,177.08490566037736,95,"[('iodine', 68), ('iodide', 19), ('thyroid', 19), ('element', 12), ('used', 12), ('k', 10), ('acid', 10), ('also', 9), ('ml', 9), ('nuclear', 9)]",53.31
Malta,4782,3223,0.6739857800083647,1559,0.3260142199916353,4.512128816394814,143.14207650273224,81,"[('malta', 94), ('maltese', 32), ('population', 24), ('islands', 17), ('eu', 16), ('years', 16), ('also', 14), ('party', 14), ('education', 13), ('mediterranean', 10)]",53.51
Mumbai,4769,3206,0.6722583350807297,1563,0.3277416649192703,4.527783602432375,137.16315789473686,85,"[('mumbai', 95), ('city', 71), ('india', 33), ('bombay', 22), ('also', 18), ('enlarge', 17), ('state', 16), ('maharashtra', 15), ('one', 15), ('indian', 14)]",51.48
Multiculturalism,8428,5289,0.6275510204081632,3139,0.37244897959183676,4.917062173706692,155.84345047923324,109,"[('multiculturalism', 105), ('national', 42), ('immigration', 40), ('cultural', 36), ('immigrants', 36), ('culture', 31), ('society', 31), ('policy', 30), ('language', 26), ('europe', 25)]",31.51
Book_of_Kells,6952,4188,0.6024165707710012,2764,0.39758342922899886,4.31343498273878,114.61980830670926,75,"[('book', 88), ('kells', 64), ('folio', 57), ('page', 55), ('text', 50), ('gospel', 45), ('gospels', 40), ('pages', 40), ('contains', 36), ('folios', 31)]",61.06
Hamburg,6924,5342,0.7715193529751588,1582,0.22848064702484114,4.477758521086077,229.4181818181818,161,"[('hamburg', 165), ('website', 49), ('city', 46), ('germany', 33), ('german', 28), ('also', 20), ('theatre', 18), ('one', 16), ('low', 15), ('saxon', 14)]",46.61
Starship_Troopers,7944,5168,0.6505538771399798,2776,0.34944612286002014,4.5495971802618325,160.2453531598513,124,"[('rico', 60), ('starship', 49), ('heinlein', 49), ('troopers', 48), ('novel', 38), ('military', 38), ('service', 38), ('book', 28), ('terran', 23), ('first', 21)]",48.74
Neon,1043,800,0.7670182166826462,243,0.23298178331735378,4.598274209012464,234.0,37,"[('neon', 32), ('used', 9), ('gas', 7), ('k', 7), ('ne', 6), ('isotopes', 6), ('discharge', 5), ('gases', 4), ('atomic', 4), ('stable', 4)]",56.35
Citrus,1817,1325,0.7292239955971381,492,0.27077600440286187,4.70335718216841,158.23076923076923,41,"[('citrus', 66), ('lime', 17), ('orange', 16), ('lemon', 16), ('fruit', 13), ('fruits', 12), ('species', 10), ('also', 10), ('hybrids', 9), ('genus', 8)]",53.71
Tao_Te_Ching,4003,2739,0.6842368223832126,1264,0.3157631776167874,4.027729203097676,99.18461538461538,72,"[('tao', 42), ('ching', 35), ('te', 33), ('tr', 22), ('chinese', 18), ('one', 18), ('chap', 17), ('waley', 14), ('laozi', 13), ('text', 12)]",60.24
History_of_Cape_Colony_from_1806_to_1870,4852,2863,0.5900659521846661,1989,0.4099340478153339,4.487633965375103,150.93023255813952,63,"[('colony', 43), ('xhosa', 42), ('british', 37), ('cape', 33), ('war', 21), ('sir', 21), ('government', 21), ('river', 18), ('khoikhoi', 17), ('great', 13)]",55.88
Uruguay,2616,1923,0.7350917431192661,693,0.26490825688073394,4.597859327217125,168.98876404494382,62,"[('uruguay', 60), ('montevideo', 14), ('de', 12), ('river', 11), ('uruguayan', 10), ('enlarge', 10), ('america', 9), ('del', 8), ('brazil', 8), ('population', 8)]",50.06
Globalization,3486,2277,0.653184165232358,1209,0.346815834767642,5.059380378657487,197.48598130841123,62,"[('globalization', 50), ('world', 27), ('trade', 23), ('international', 22), ('global', 19), ('countries', 16), ('economic', 14), ('free', 11), ('political', 10), ('movement', 10)]",27.66
Scanian_(linguistics),2216,1438,0.6489169675090253,778,0.3510830324909747,4.6669675090252705,176.18840579710144,42,"[('scanian', 48), ('swedish', 26), ('danish', 19), ('language', 16), ('dialect', 10), ('also', 10), ('standard', 10), ('scania', 9), ('skåne', 8), ('sweden', 8)]",39.47
Selena,2612,1780,0.6814701378254211,832,0.31852986217457885,4.383614088820827,128.16822429906543,48,"[('selena', 70), ('album', 25), ('texas', 14), ('music', 11), ('saldívar', 10), ('singer', 9), ('year', 9), ('quintanilla', 8), ('released', 8), ('first', 8)]",61.46
Battle_of_the_Somme_(1916),7556,4737,0.6269190047644256,2819,0.37308099523557436,4.4309158284806776,150.46441947565543,110,"[('british', 90), ('german', 69), ('battle', 61), ('july', 60), ('somme', 56), ('army', 51), ('french', 37), ('front', 34), ('line', 30), ('first', 29)]",56.79
Giganotosaurus,750,516,0.688,234,0.312,5.0,162.07142857142858,31,"[('giganotosaurus', 23), ('fossils', 5), ('game', 5), ('dinosaurs', 4), ('skull', 4), ('carolinii', 4), ('meaning', 4), ('museum', 4), ('also', 4), ('meters', 4)]",46.47
Victoria_Cross,2900,1863,0.6424137931034483,1037,0.35758620689655174,4.411379310344827,169.76666666666668,82,"[('vc', 41), ('awarded', 39), ('cross', 33), ('victoria', 28), ('war', 19), ('british', 16), ('vcs', 15), ('museum', 14), ('ribbon', 12), ('royal', 11)]",56.69
Marcus_Allen,1131,774,0.6843501326259946,357,0.3156498673740053,4.305039787798409,176.02857142857144,25,"[('allen', 25), ('yards', 16), ('nfl', 13), ('football', 9), ('raiders', 8), ('chiefs', 8), ('marcus', 7), ('career', 7), ('college', 6), ('afc', 6)]",64.95
Zirconium,1765,1312,0.743342776203966,453,0.256657223796034,4.6640226628895185,187.2089552238806,44,"[('zirconium', 50), ('used', 16), ('metal', 11), ('also', 10), ('hafnium', 9), ('process', 8), ('zr', 7), ('zircon', 7), ('k', 6), ('stable', 6)]",47.28
Child,897,669,0.745819397993311,228,0.25418060200668896,4.474916387959866,158.06451612903226,32,"[('child', 17), ('development', 13), ('age', 11), ('ages', 8), ('human', 7), ('children', 6), ('also', 4), ('see', 4), ('enlarge', 4), ('infant', 4)]",43.83
Weed,510,329,0.6450980392156863,181,0.35490196078431374,4.490196078431373,110.16,16,"[('weed', 14), ('plants', 8), ('weeds', 5), ('ground', 5), ('control', 4), ('newspaper', 4), ('also', 4), ('used', 3), ('water', 3), ('several', 3)]",63.19
The_Importance_of_Being_Earnest,2577,1673,0.6492045013581684,904,0.35079549864183157,4.263096623981374,133.37373737373738,52,"[('jack', 27), ('ernest', 23), ('algernon', 21), ('play', 16), ('wilde', 16), ('name', 15), ('lady', 14), ('bracknell', 13), ('earnest', 11), ('first', 11)]",59.64
Ethiopian_Wolf,505,355,0.7029702970297029,150,0.297029702970297,4.59009900990099,155.77777777777777,18,"[('wolf', 11), ('ethiopian', 10), ('wolves', 6), ('canis', 4), ('jackal', 4), ('simensis', 3), ('fox', 3), ('also', 3), ('found', 3), ('rodents', 3)]",51.18
Ireland,9055,6014,0.6641634456101602,3041,0.3358365543898399,4.540364439536168,141.7246376811594,157,"[('ireland', 186), ('irish', 78), ('island', 40), ('republic', 40), ('northern', 39), ('also', 31), ('dublin', 30), ('flag', 28), ('state', 24), ('century', 21)]",51.58
Snake_charming,2699,1707,0.6324564653575399,992,0.36754353464246015,4.497962208225268,114.23015873015873,36,"[('snake', 64), ('charmers', 45), ('charmer', 16), ('animals', 16), ('also', 15), ('snakes', 13), ('may', 11), ('india', 11), ('though', 10), ('charming', 9)]",61.26
Ajax_(programming),820,552,0.6731707317073171,268,0.32682926829268294,4.864634146341463,169.21428571428572,19,"[('web', 12), ('ajax', 7), ('server', 7), ('scripting', 7), ('xmlhttprequest', 6), ('object', 6), ('used', 6), ('term', 6), ('microsoft', 6), ('remote', 6)]",49.45
Molybdenum,1881,1329,0.7065390749601276,552,0.2934609250398724,4.517809675704412,186.60294117647058,50,"[('molybdenum', 53), ('mo', 9), ('metal', 9), ('found', 9), ('used', 9), ('toxicity', 8), ('stable', 7), ('k', 6), ('neutrons', 6), ('enzymes', 6)]",54.22
Industry,850,592,0.6964705882352941,258,0.3035294117647059,5.363529411764706,142.40540540540542,30,"[('industry', 34), ('industrial', 14), ('sector', 11), ('manufacturing', 10), ('production', 6), ('development', 6), ('economic', 5), ('industries', 5), ('process', 5), ('countries', 4)]",18.86
Eva_Perón,10656,6667,0.6256569069069069,3989,0.3743430930930931,4.411692942942943,145.68134715025906,129,"[('perón', 173), ('evita', 137), ('eva', 114), ('juan', 63), ('argentina', 58), ('fraser', 42), ('duarte', 39), ('would', 38), ('navarro', 37), ('first', 30)]",57.5
Lhasa,1757,1261,0.7177006260671599,496,0.28229937393284005,4.620944792259533,142.43283582089552,49,"[('lhasa', 45), ('city', 20), ('tibet', 15), ('tibetan', 13), ('chinese', 9), ('population', 9), ('enlarge', 8), ('area', 8), ('county', 8), ('traditional', 7)]",56.35
Apostolic_Succession,3127,1857,0.5938599296450272,1270,0.4061400703549728,4.794371602174608,246.02777777777777,43,"[('church', 46), ('apostolic', 37), ('succession', 36), ('bishops', 31), ('wesley', 27), ('catholic', 24), ('orthodox', 22), ('apostles', 21), ('churches', 17), ('bishop', 15)]",38.69
Porto-Novo,497,321,0.6458752515090543,176,0.35412474849094566,4.334004024144869,113.21739130434783,18,"[('benin', 6), ('city', 6), ('also', 5), ('african', 4), ('museum', 4), ('king', 4), ('music', 4), ('porto', 3), ('see', 3), ('history', 3)]",62.58
Burkina_Faso,2568,1836,0.7149532710280374,732,0.2850467289719626,4.468847352024922,164.0722891566265,79,"[('burkina', 43), ('faso', 42), ('country', 15), ('population', 11), ('ouagadougou', 9), ('south', 9), ('enlarge', 9), ('le', 9), ('president', 8), ('north', 8)]",49.45
